dataset,fold,target,num_features,Model Name,Model Parameters,Val RMS Model,Val RMS Current,Val RMS Compared,Test RMS Model,Test RMS Current,Test RMS Compared
tmp2022_clean_clf,3,el,20,XGB_ds1_tp3_k20_el,"{'colsample_bytree': 0.7698218633098212, 'learning_rate': 0.047974840691883194, 'max_depth': 5, 'min_child_weight': 1.0, 'n_estimators': 287, 'subsample': 0.5722520407043873}",2.1866513181101586,2.5777629183170334,0.8482747977218078,2.360671970952939,2.5299694374604926,0.9330831969743123
tmp2022_clean_clf,3,el,30,XGB_ds1_tp3_k30_el,"{'colsample_bytree': 0.6992675439908168, 'learning_rate': 0.04554401240096206, 'max_depth': 4, 'min_child_weight': 10.0, 'n_estimators': 379, 'subsample': 0.543757362755299}",2.166024810993937,2.5777629183170334,0.8402730893530305,2.360239000345305,2.5299694374604926,0.9329120602794483
tmp2022_clean_clf,3,el,40,XGB_ds1_tp3_k40_el,"{'colsample_bytree': 0.9431492311361266, 'learning_rate': 0.023221072263818535, 'max_depth': 5, 'min_child_weight': 10.0, 'n_estimators': 500, 'subsample': 0.5818204723561448}",2.1213213992486986,2.5777629183170334,0.8229311486231109,2.346427813924638,2.5299694374604926,0.9274530273693393
tmp2022_clean_clf,3,el,50,XGB_ds1_tp3_k50_el,"{'colsample_bytree': 0.89880756502672, 'learning_rate': 0.03916595514008374, 'max_depth': 5, 'min_child_weight': 3.0, 'n_estimators': 427, 'subsample': 0.8129720499910612}",2.148952759238839,2.5777629183170334,0.8336502724780619,2.3399272822072,2.5299694374604926,0.9248836162052412
tmp2022_clean_clf,4,az,2,XGB_ds1_tp4_k2_az,"{'colsample_bytree': 0.5465826298182608, 'learning_rate': 0.103312347970144, 'max_depth': 4, 'min_child_weight': 2.0, 'n_estimators': 72, 'subsample': 0.8049103415215326}",2.8693143971938198,3.0117536149400865,0.952705554319024,2.4582800316783295,2.51839332916233,0.9761302983184142
tmp2022_clean_clf,4,az,5,XGB_ds1_tp4_k5_az,"{'colsample_bytree': 0.6303434687904923, 'learning_rate': 0.28190884610194045, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 201, 'subsample': 0.8794881083142136}",2.8290794036736067,3.0117536149400865,0.9393462299305271,2.4389707305382853,2.51839332916233,0.9684629888014903
tmp2022_clean_clf,4,az,10,XGB_ds1_tp4_k10_az,"{'colsample_bytree': 0.703560978456506, 'learning_rate': 0.29014045409163614, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 362, 'subsample': 0.8958100990078826}",2.7927512461147854,3.0117536149400865,0.9272841019468129,2.380227628028239,2.51839332916233,0.9451373621689
tmp2022_clean_clf,4,az,20,XGB_ds1_tp4_k20_az,"{'colsample_bytree': 0.5465826298182608, 'learning_rate': 0.103312347970144, 'max_depth': 4, 'min_child_weight': 2.0, 'n_estimators': 72, 'subsample': 0.8049103415215326}",2.8292220758428352,3.0117536149400865,0.9393936017236648,2.3936083802395194,2.51839332916233,0.9504505720064321
tmp2022_clean_clf,4,az,30,XGB_ds1_tp4_k30_az,"{'colsample_bytree': 0.8663178078350416, 'learning_rate': 0.17480307190622038, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 173, 'subsample': 0.8872826005819383}",2.82498362229678,3.0117536149400865,0.9379862975122478,2.398356293049517,2.51839332916233,0.9523358663943333
tmp2022_clean_clf,4,az,40,XGB_ds1_tp4_k40_az,"{'colsample_bytree': 0.8625907523193523, 'learning_rate': 0.033615187143020246, 'max_depth': 4, 'min_child_weight': 1.0, 'n_estimators': 338, 'subsample': 0.8675340859816669}",2.823461165817222,3.0117536149400865,0.9374807925227276,2.4382656249094152,2.51839332916233,0.9681830064727948
